,Maa,Vuosi,Gold,Silver,Bronze,No_medal,#,,Nimi,Ikä,PP,O,M,S,P,RM,+/-,YVM,AVM,VM,M/O,S/O,P/O
295,canada,2006,0,0,0,1,17,,Matt Pettinger,25,H,8,1,0,1,4,-1,1,0,0,0.125,0.000,0.125
296,canada,2006,0,0,0,1,18,,Micki Dupont,26,P,9,0,1,1,4,1,0,0,0,0.000,0.111,0.111
297,canada,2006,0,0,0,1,19,,Trevor Daley,22,P,7,0,1,1,10,-1,0,0,0,0.000,0.143,0.143
298,canada,2006,0,0,0,1,20,,Brent Seabrook,21,P,8,0,0,0,2,-1,0,0,0,0.000,0.000,0.000
299,canada,2006,0,0,0,1,21,,Alex Auld,25,M,5,0,0,0,2,,0,0,0,0.000,0.000,0.000
300,canada,2006,0,0,0,1,22,,Marc Denis,28,M,5,0,0,0,0,,0,0,0,0.000,0.000,0.000
301,canada,2005,0,1,0,0,1,,Joe Thornton,25,H,9,6,10,16,4,7,2,0,2,0.667,1.111,1.778
302,canada,2005,0,1,0,0,2,,Rick Nash,20,H,9,9,6,15,8,7,3,0,3,1.000,0.667,1.667
303,canada,2005,0,1,0,0,3,,Simon Gagne,25,H,9,3,7,10,0,7,1,0,0,0.333,0.778,1.111
304,canada,2005,0,1,0,0,4,,Dany Heatley,24,H,9,3,4,7,16,1,2,0,0,0.333,0.444,0.778
305,canada,2005,0,1,0,0,5,,Wade Redden,27,P,9,2,3,5,2,6,0,0,0,0.222,0.333,0.556
306,canada,2005,0,1,0,0,6,,Brendan Morrison,29,H,9,4,0,4,10,2,1,0,0,0.444,0.000,0.444
307,canada,2005,0,1,0,0,7,,Patrick Marleau,25,H,9,2,2,4,4,-4,1,0,0,0.222,0.222,0.444
308,canada,2005,0,1,0,0,8,,Shane Doan,28,H,9,1,3,4,2,-2,0,0,0,0.111,0.333,0.444
309,canada,2005,0,1,0,0,9,,Ryan Smyth,29,H,9,2,1,3,6,2,1,0,0,0.222,0.111,0.333
310,canada,2005,0,1,0,0,10,,Ed Jovanovski,28,P,9,1,2,3,8,-2,1,0,1,0.111,0.222,0.333
311,canada,2005,0,1,0,0,11,,Dan Boyle,28,P,9,0,3,3,6,4,0,0,0,0.000,0.333,0.333
312,canada,2005,0,1,0,0,12,,Kirk Maltby,32,H,9,1,1,2,8,-2,0,0,0,0.111,0.111,0.222
313,canada,2005,0,1,0,0,13,,Sheldon Souray,28,P,9,1,1,2,6,0,0,0,0,0.111,0.111,0.222
314,canada,2005,0,1,0,0,14,,Kris Draper,33,H,9,0,2,2,6,-1,0,0,0,0.000,0.222,0.222
315,canada,2005,0,1,0,0,15,,Mike Fisher,24,H,9,0,1,1,4,-3,0,0,0,0.000,0.111,0.111
316,canada,2005,0,1,0,0,16,,Brenden Morrow,26,H,9,0,1,1,6,-3,0,0,0,0.000,0.111,0.111
317,canada,2005,0,1,0,0,17,,Chris Phillips,27,P,9,0,1,1,8,1,0,0,0,0.000,0.111,0.111
318,canada,2005,0,1,0,0,18,,Scott Hannan,26,P,9,0,0,0,8,0,0,0,0,0.000,0.000,0.000
319,canada,2005,0,1,0,0,19,,Robyn Regehr,25,P,9,0,0,0,4,-3,0,0,0,0.000,0.000,0.000
320,canada,2005,0,1,0,0,20,,Scott Walker,31,H,9,0,0,0,4,-4,0,0,0,0.000,0.000,0.000
321,canada,2005,0,1,0,0,21,,Martin Brodeur,32,M,7,0,0,0,0,,0,0,0,0.000,0.000,0.000
322,canada,2005,0,1,0,0,22,,Roberto Luongo,26,M,2,0,0,0,0,,0,0,0,0.000,0.000,0.000
323,canada,2004,1,0,0,0,1,,Dany Heatley,23,H,9,8,3,11,4,3,3,0,2,0.889,0.333,1.222
324,canada,2004,1,0,0,0,2,,Daniel Briere,26,H,9,2,6,8,6,2,2,0,0,0.222,0.667,0.889
325,canada,2004,1,0,0,0,3,,Shawn Horcoff,25,H,9,3,4,7,8,4,0,0,1,0.333,0.444,0.778
326,canada,2004,1,0,0,0,4,,Brendan Morrison,28,H,9,1,6,7,6,-1,0,0,1,0.111,0.667,0.778
327,canada,2004,1,0,0,0,5,,Rob Niedermayer,29,H,9,2,4,6,22,3,0,0,0,0.222,0.444,0.667
328,canada,2004,1,0,0,0,6,,Scott Niedermayer,30,P,9,3,2,5,12,4,2,0,0,0.333,0.222,0.556
329,canada,2004,1,0,0,0,7,,Derek Morris,25,P,9,0,5,5,35,-2,0,0,0,0.000,0.556,0.556
330,canada,2004,1,0,0,0,8,,Matt Cooke,25,H,9,2,2,4,8,5,0,1,0,0.222,0.222,0.444
331,canada,2004,1,0,0,0,9,,Glen Murray,31,H,9,2,2,4,4,0,2,0,1,0.222,0.222,0.444
332,canada,2004,1,0,0,0,10,,Ryan Smyth,28,H,9,2,2,4,2,-1,0,0,0,0.222,0.222,0.444
333,canada,2004,1,0,0,0,11,,Jay Bouwmeester,20,P,9,2,1,3,0,5,1,0,1,0.222,0.111,0.333
334,canada,2004,1,0,0,0,12,,Brenden Morrow,25,H,9,0,3,3,12,2,0,0,0,0.000,0.333,0.333
335,canada,2004,1,0,0,0,13,,Eric Brewer,25,P,9,1,1,2,6,4,0,0,0,0.111,0.111,0.222
336,canada,2004,1,0,0,0,14,,Steve Staios,30,H,9,1,1,2,6,1,0,0,0,0.111,0.111,0.222
337,canada,2004,1,0,0,0,15,,Patrice Bergeron,18,H,9,1,0,1,4,-1,0,0,1,0.111,0.000,0.111
338,canada,2004,1,0,0,0,16,,Jean-Pierre Dumont,26,H,9,0,1,1,0,0,0,0,0,0.000,0.111,0.111
339,canada,2004,1,0,0,0,17,,Jeff Friesen,27,H,9,0,1,1,4,-1,0,0,0,0.000,0.111,0.111
340,canada,2004,1,0,0,0,18,,Nick Schultz,21,P,9,0,1,1,0,0,0,0,0,0.000,0.111,0.111
341,canada,2004,1,0,0,0,19,,Willie Mitchell,27,P,9,0,0,0,0,-2,0,0,0,0.000,0.000,0.000
342,canada,2004,1,0,0,0,20,,Justin Williams,22,H,9,0,0,0,4,-1,0,0,0,0.000,0.000,0.000
343,canada,2004,1,0,0,0,21,,Roberto Luongo,25,M,7,0,0,0,0,,0,0,0,0.000,0.000,0.000
344,canada,2004,1,0,0,0,22,,Jean-Sebastien Giguere,26,M,2,0,0,0,0,,0,0,0,0.000,0.000,0.000
345,canada,2003,1,0,0,0,1,,Dany Heatley,22,H,9,7,3,10,10,9,2,0,1,0.778,0.333,1.111
346,canada,2003,1,0,0,0,2,,Daniel Briere,25,H,9,4,5,9,6,8,0,0,2,0.444,0.556,1.000
347,canada,2003,1,0,0,0,3,,Jay Bouwmeester,19,P,9,3,4,7,4,3,0,0,0,0.333,0.444,0.778
348,canada,2003,1,0,0,0,4,,Shawn Horcoff,24,H,9,3,4,7,0,4,0,0,0,0.333,0.444,0.778
349,canada,2003,1,0,0,0,5,,Shane Doan,26,H,9,4,2,6,12,1,3,0,0,0.444,0.222,0.667
350,canada,2003,1,0,0,0,6,,Steven Reinprecht,26,H,8,0,6,6,2,1,0,0,0,0.000,0.750,0.750
351,canada,2003,1,0,0,0,7,,Mike Comrie,22,H,9,3,2,5,6,1,0,0,0,0.333,0.222,0.556
352,canada,2003,1,0,0,0,8,,Mathieu Dandenault,27,P,9,2,3,5,12,9,0,0,0,0.222,0.333,0.556
353,canada,2003,1,0,0,0,9,,Kirk Maltby,30,H,9,2,2,4,8,1,0,1,0,0.222,0.222,0.444
354,canada,2003,1,0,0,0,10,,Ryan Smyth,27,H,9,2,2,4,2,1,1,0,1,0.222,0.222,0.444
355,canada,2003,1,0,0,0,11,,Patrick Marleau,23,H,9,0,4,4,4,11,0,0,0,0.000,0.444,0.444
356,canada,2003,1,0,0,0,12,,Anson Carter,28,H,9,2,1,3,8,1,1,0,2,0.222,0.111,0.333
357,canada,2003,1,0,0,0,13,,Eric Brewer,24,P,9,1,2,3,8,5,1,0,1,0.111,0.222,0.333
358,canada,2003,1,0,0,0,14,,Cory Cross,32,P,8,1,2,3,4,6,0,0,1,0.125,0.250,0.375
359,canada,2003,1,0,0,0,15,,Kris Draper,31,H,9,0,3,3,10,1,0,0,0,0.000,0.333,0.333
360,canada,2003,1,0,0,0,16,,Steve Staios,29,H,9,0,3,3,4,4,0,0,0,0.000,0.333,0.333
361,canada,2003,1,0,0,0,17,,Kyle Calder,24,H,9,1,1,2,0,3,0,0,0,0.111,0.111,0.222
362,canada,2003,1,0,0,0,18,,Krys Kolanos,21,H,9,0,1,1,6,1,0,0,0,0.000,0.111,0.111
363,canada,2003,1,0,0,0,19,,Craig Rivet,28,P,9,0,1,1,6,3,0,0,0,0.000,0.111,0.111
364,canada,2003,1,0,0,0,20,,Jamie Heward,32,P,9,0,0,0,2,-1,0,0,0,0.000,0.000,0.000
365,canada,2003,1,0,0,0,21,,Sean Burke,36,M,6,0,0,0,0,,0,0,0,0.000,0.000,0.000
366,canada,2003,1,0,0,0,22,,Roberto Luongo,24,M,4,0,0,0,0,,0,0,0,0.000,0.000,0.000
367,canada,2002,0,0,0,1,1,,Andy McDonald,24,H,7,4,1,5,0,0,2,0,3,0.571,0.143,0.714
368,canada,2002,0,0,0,1,2,,Eric Brewer,23,P,7,2,3,5,4,2,1,0,0,0.286,0.429,0.714
369,canada,2002,0,0,0,1,3,,Ryan Smyth,26,H,7,4,0,4,2,3,1,0,1,0.571,0.000,0.571
370,canada,2002,0,0,0,1,4,,Dany Heatley,21,H,7,2,2,4,2,-1,0,0,0,0.286,0.286,0.571
371,canada,2002,0,0,0,1,5,,Ray Whitney,29,H,7,1,3,4,2,2,0,0,0,0.143,0.429,0.571
372,canada,2002,0,0,0,1,6,,Daniel Cleary,23,H,7,2,1,3,2,2,2,0,0,0.286,0.143,0.429
373,canada,2002,0,0,0,1,7,,Mike Comrie,21,H,7,1,2,3,10,0,0,0,0,0.143,0.286,0.429
374,canada,2002,0,0,0,1,8,,Justin Williams,20,H,5,0,3,3,6,4,0,0,0,0.000,0.600,0.600
375,canada,2002,0,0,0,1,9,,Jamie Wright,25,H,7,1,1,2,2,-1,0,0,1,0.143,0.143,0.286
376,canada,2002,0,0,0,1,10,,James Patrick,38,P,7,0,2,2,0,0,0,0,0,0.000,0.286,0.286
377,canada,2002,0,0,0,1,11,,Tyler Wright,29,H,7,0,2,2,33,1,0,0,0,0.000,0.286,0.286
378,canada,2002,0,0,0,1,12,,Richard Matvichuk,29,P,7,1,0,1,6,1,0,1,0,0.143,0.000,0.143
379,canada,2002,0,0,0,1,13,,Brad Schlegel,33,P,7,1,0,1,4,1,0,0,0,0.143,0.000,0.143
380,canada,2002,0,0,0,1,14,,Steve Staios,28,H,6,1,0,1,4,4,0,0,0,0.167,0.000,0.167
381,canada,2002,0,0,0,1,15,,Brenden Morrow,23,H,7,0,1,1,2,-1,0,0,0,0.000,0.143,0.143
382,canada,2002,0,0,0,1,16,,Peter Schaefer,24,H,7,0,1,1,2,0,0,0,0,0.000,0.143,0.143
383,canada,2002,0,0,0,1,17,,Dan McGillis,29,P,5,0,1,1,2,0,0,0,0,0.000,0.200,0.200
384,canada,2002,0,0,0,1,18,,Manny Malhotra,21,H,7,0,0,0,4,1,0,0,0,0.000,0.000,0.000
385,canada,2002,0,0,0,1,19,,Brad Ference,23,P,6,0,0,0,4,2,0,0,0,0.000,0.000,0.000
386,canada,2002,0,0,0,1,20,,Jean-Sebastien Giguere,24,M,5,0,0,0,0,,0,0,0,0.000,0.000,0.000
387,canada,2002,0,0,0,1,21,,Kyle Calder,23,H,3,0,0,0,0,0,0,0,0,0.000,0.000,0.000
388,canada,2002,0,0,0,1,22,,Marty Turco,26,M,3,0,0,0,0,,0,0,0,0.000,0.000,0.000
389,canada,2002,0,0,0,1,23,,Darryl Sydor,29,P,1,0,0,0,0,-2,0,0,0,0.000,0.000,0.000
390,canada,2001,0,0,0,1,1,,Brad Richards,20,H,7,3,3,6,0,6,1,0,0,0.429,0.429,0.857
391,canada,2001,0,0,0,1,2,,Scott Walker,27,H,7,3,3,6,10,4,1,1,0,0.429,0.429,0.857
392,canada,2001,0,0,0,1,3,,Brad Isbister,23,H,7,5,0,5,16,5,0,0,1,0.714,0.000,0.714
393,canada,2001,0,0,0,1,4,,Vincent Lecavalier,21,H,7,3,2,5,29,3,2,0,2,0.429,0.286,0.714
394,canada,2001,0,0,0,1,5,,Patrick Marleau,21,H,7,2,3,5,4,0,0,0,0,0.286,0.429,0.714
395,canada,2001,0,0,0,1,6,,Ryan Smyth,25,H,7,2,3,5,4,2,0,1,0,0.286,0.429,0.714
396,canada,2001,0,0,0,1,7,,Jeff Friesen,24,H,7,1,3,4,6,-2,1,0,0,0.143,0.429,0.571
397,canada,2001,0,0,0,1,8,,Rem Murray,28,H,7,1,3,4,2,4,0,0,0,0.143,0.429,0.571
398,canada,2001,0,0,0,1,9,,Mike Peca,27,H,3,1,3,4,0,3,0,0,0,0.333,1.000,1.333
399,canada,2001,0,0,0,1,10,,Wes Walz,30,H,6,0,4,4,2,3,0,0,0,0.000,0.667,0.667
400,canada,2001,0,0,0,1,11,,Kris Draper,29,H,7,1,2,3,0,2,0,1,0,0.143,0.286,0.429
401,canada,2001,0,0,0,1,12,,Steve Sullivan,26,H,7,1,2,3,10,2,1,0,0,0.143,0.286,0.429
402,canada,2001,0,0,0,1,13,,Wade Redden,23,P,7,0,3,3,25,3,0,0,0,0.000,0.429,0.429
403,canada,2001,0,0,0,1,14,,Derek Morris,22,P,7,1,1,2,8,4,0,0,0,0.143,0.143,0.286
404,canada,2001,0,0,0,1,15,,Brad Stuart,21,P,7,1,1,2,6,3,0,0,0,0.143,0.143,0.286
405,canada,2001,0,0,0,1,16,,Joe Thornton,21,H,6,1,1,2,6,1,0,0,0,0.167,0.167,0.333
406,canada,2001,0,0,0,1,17,,Eric Brewer,22,P,7,0,2,2,6,1,0,0,0,0.000,0.286,0.286
407,canada,2001,0,0,0,1,18,,Kyle McLaren,23,P,7,0,2,2,2,7,0,0,0,0.000,0.286,0.286
408,canada,2001,0,0,0,1,19,,Jason Smith,27,P,7,1,0,1,4,0,0,1,1,0.143,0.000,0.143
409,canada,2001,0,0,0,1,20,,Stephane Robidas,24,P,7,0,1,1,0,3,0,0,0,0.000,0.143,0.143
410,canada,2001,0,0,0,1,21,,Daniel Marois,32,H,1,0,1,1,0,-1,0,0,0,0.000,1.000,1.000
411,canada,2001,0,0,0,1,22,,Fred Brathwaite,28,M,6,0,0,0,0,,0,0,0,0.000,0.000,0.000
412,canada,2001,0,0,0,1,23,,Roberto Luongo,22,M,2,0,0,0,0,,0,0,0,0.000,0.000,0.000
413,canada,2001,0,0,0,1,24,,Brenden Morrow,22,H,1,0,0,0,0,-2,0,0,0,0.000,0.000,0.000
414,canada,2000,0,0,0,1,1,,Todd Bertuzzi,25,H,9,5,4,9,47,5,0,0,1,0.556,0.444,1.000
415,canada,2000,0,0,0,1,2,,Ryan Smyth,24,H,9,3,6,9,0,3,2,1,2,0.333,0.667,1.000
416,canada,2000,0,0,0,1,3,,Brad Isbister,22,H,9,4,3,7,18,1,1,0,0,0.444,0.333,0.778
417,canada,2000,0,0,0,1,4,,Adrian Aucoin,26,P,9,3,3,6,14,7,2,0,0,0.333,0.333,0.667
418,canada,2000,0,0,0,1,5,,Steve Sullivan,25,H,9,4,1,5,14,-1,3,0,0,0.444,0.111,0.556
419,canada,2000,0,0,0,1,6,,Curtis Brown,24,H,9,1,3,4,8,4,0,0,0,0.111,0.333,0.444
420,canada,2000,0,0,0,1,7,,Brendan Morrison,24,H,7,1,3,4,2,7,0,0,0,0.143,0.429,0.571
421,canada,2000,0,0,0,1,8,,Mike Sillinger,28,H,9,3,0,3,4,3,1,0,0,0.333,0.000,0.333
422,canada,2000,0,0,0,1,9,,Mike Johnson,25,H,9,1,1,2,10,-2,0,0,0,0.111,0.111,0.222
423,canada,2000,0,0,0,1,10,,Ed Jovanovski,23,P,9,1,1,2,8,3,0,0,0,0.111,0.111,0.222
424,canada,2000,0,0,0,1,11,,Yannick Tremblay,24,P,9,1,1,2,0,2,0,0,0,0.111,0.111,0.222
425,canada,2000,0,0,0,1,12,,Jeff Finley,33,P,7,1,1,2,0,0,0,0,1,0.143,0.143,0.286
426,canada,2000,0,0,0,1,13,,Trevor Letowski,23,H,9,0,2,2,6,6,0,0,0,0.000,0.222,0.222
427,canada,2000,0,0,0,1,14,,Peter Schaefer,22,H,8,1,0,1,4,3,0,0,1,0.125,0.000,0.125
428,canada,2000,0,0,0,1,15,,Patrick Traverse,26,P,8,1,0,1,0,3,0,0,0,0.125,0.000,0.125
429,canada,2000,0,0,0,1,16,,Jamal Mayers,25,H,7,1,0,1,2,3,0,0,0,0.143,0.000,0.143
430,canada,2000,0,0,0,1,17,,Kris Draper,28,H,3,1,0,1,0,0,0,0,0,0.333,0.000,0.333
431,canada,2000,0,0,0,1,18,,Chris Phillips,22,P,9,0,0,0,2,4,0,0,0,0.000,0.000,0.000
432,canada,2000,0,0,0,1,19,,Dean McAmmond,26,H,8,0,0,0,0,4,0,0,0,0.000,0.000,0.000
433,canada,2000,0,0,0,1,20,,José Théodore,23,M,8,0,0,0,0,,0,0,0,0.000,0.000,0.000
434,canada,2000,0,0,0,1,21,,Robyn Regehr,20,P,6,0,0,0,2,6,0,0,0,0.000,0.000,0.000
435,canada,2000,0,0,0,1,22,,Martin Lapointe,26,H,3,0,0,0,4,0,0,0,0,0.000,0.000,0.000
436,canada,2000,0,0,0,1,23,,Larry Murphy,39,P,3,0,0,0,0,-1,0,0,0,0.000,0.000,0.000
437,canada,2000,0,0,0,1,24,,Peter Allen,30,P,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000
438,canada,2000,0,0,0,1,25,,Fred Brathwaite,27,M,1,0,0,0,0,,0,0,0,0.000,0.000,0.000
439,finland,2018,0,0,0,1,1,,Sebastian Aho,20,H,8,9,9,18,2,15,3,2,0,1.125,1.125,2.250
440,finland,2018,0,0,0,1,2,,Teuvo Teräväinen,23,H,8,5,9,14,8,14,1,1,1,0.625,1.125,1.750
441,finland,2018,0,0,0,1,3,,Mikko Rantanen,21,H,8,5,6,11,6,1,3,0,1,0.625,0.750,1.375
442,finland,2018,0,0,0,1,4,,Markus Nutivaara,23,P,8,3,6,9,6,9,1,1,0,0.375,0.750,1.125
443,finland,2018,0,0,0,1,5,,Mikael Granlund,26,H,8,2,7,9,2,3,0,0,0,0.250,0.875,1.125
444,finland,2018,0,0,0,1,6,,Veli-Matti Savinainen,32,H,8,4,4,8,6,10,0,0,2,0.500,0.500,1.000
445,finland,2018,0,0,0,1,7,,Janne Pesonen,35,H,8,2,2,4,0,3,1,0,1,0.250,0.250,0.500
446,finland,2018,0,0,0,1,8,,Marko Anttila,32,H,8,2,2,4,2,2,0,0,0,0.250,0.250,0.500
447,finland,2018,0,0,0,1,9,,Eeli Tolvanen,19,H,4,2,2,4,2,2,0,0,0,0.500,0.500,1.000
448,finland,2018,0,0,0,1,10,,Kasperi Kapanen,21,H,8,3,0,3,0,1,1,0,0,0.375,0.000,0.375
449,finland,2018,0,0,0,1,11,,Saku Mäenalanen,23,H,8,2,1,3,8,1,0,1,0,0.250,0.125,0.375
450,finland,2018,0,0,0,1,12,,Miika Koivisto,27,P,8,0,3,3,4,9,0,0,0,0.000,0.375,0.375
451,finland,2018,0,0,0,1,13,,Tommi Kivistö,26,P,8,0,2,2,2,4,0,0,0,0.000,0.250,0.250
452,finland,2018,0,0,0,1,14,,Juuso Riikola,24,P,8,0,2,2,4,4,0,0,0,0.000,0.250,0.250
453,finland,2018,0,0,0,1,15,,Sakari Manninen,26,H,8,0,2,2,10,3,0,0,0,0.000,0.250,0.250
454,finland,2018,0,0,0,1,16,,Miro Heiskanen,18,P,8,0,2,2,0,7,0,0,0,0.000,0.250,0.250
455,finland,2018,0,0,0,1,17,,Antti Suomela,24,H,4,1,0,1,0,-1,0,0,0,0.250,0.000,0.250
456,finland,2018,0,0,0,1,18,,Julius Honka,22,P,8,0,1,1,0,2,0,0,0,0.000,0.125,0.125
457,finland,2018,0,0,0,1,19,,Pekka Jormakka,27,H,8,0,0,0,2,0,0,0,0,0.000,0.000,0.000
458,finland,2018,0,0,0,1,20,,Ville Pokka,23,P,8,0,0,0,0,4,0,0,0,0.000,0.000,0.000
459,finland,2018,0,0,0,1,21,,Olli Palola,30,H,6,0,0,0,0,0,0,0,0,0.000,0.000,0.000
460,finland,2018,0,0,0,1,22,,Harri Säteri,28,M,5,0,0,0,0,,0,0,0,0.000,0.000,0.000
461,finland,2018,0,0,0,1,23,,Ville Husso,23,M,3,0,0,0,0,,0,0,0,0.000,0.000,0.000
462,finland,2017,0,0,0,1,1,,Sebastian Aho,19,H,10,2,9,11,4,-2,0,0,1,0.200,0.900,1.100
463,finland,2017,0,0,0,1,2,,Mikko Rantanen,20,H,10,4,6,10,0,2,3,0,1,0.400,0.600,1.000
464,finland,2017,0,0,0,1,3,,Veli-Matti Savinainen,31,H,10,3,4,7,4,-3,2,0,1,0.300,0.400,0.700
465,finland,2017,0,0,0,1,4,,Valtteri Filppula,33,H,10,2,3,5,12,-3,0,0,1,0.200,0.300,0.500
466,finland,2017,0,0,0,1,5,,Juuso Hietanen,31,P,10,2,1,3,0,0,2,0,0,0.200,0.100,0.300
467,finland,2017,0,0,0,1,6,,Joonas Kemppainen,29,H,10,2,1,3,2,-1,0,0,0,0.200,0.100,0.300
468,finland,2017,0,0,0,1,7,,Markus Hännikäinen,24,H,10,2,1,3,2,2,0,0,1,0.200,0.100,0.300
469,finland,2017,0,0,0,1,8,,Oskar Osala,29,H,10,1,2,3,14,-2,0,0,0,0.100,0.200,0.300
470,finland,2017,0,0,0,1,9,,Ville Lajunen,29,P,10,1,2,3,2,2,0,0,0,0.100,0.200,0.300
471,finland,2017,0,0,0,1,10,,Julius Honka,21,P,10,1,2,3,4,-3,0,0,0,0.100,0.200,0.300
472,finland,2017,0,0,0,1,11,,Juhamatti Aaltonen,31,H,5,0,3,3,0,3,0,0,0,0.000,0.600,0.600
473,finland,2017,0,0,0,1,12,,Mikko Lehtonen,23,P,10,2,0,2,0,-3,0,0,0,0.200,0.000,0.200
474,finland,2017,0,0,0,1,13,,Jani Lajunen,26,H,10,1,1,2,4,0,0,0,0,0.100,0.100,0.200
475,finland,2017,0,0,0,1,14,,Atte Ohtamaa,29,P,10,1,1,2,18,2,0,0,0,0.100,0.100,0.200
476,finland,2017,0,0,0,1,15,,Tomi Sallinen,28,H,4,1,1,2,2,0,0,0,0,0.250,0.250,0.500
477,finland,2017,0,0,0,1,16,,Antti Pihlström,32,H,10,0,2,2,6,0,0,0,0,0.000,0.200,0.200
478,finland,2017,0,0,0,1,17,,Mika Pyörälä,35,H,10,0,2,2,6,2,0,0,0,0.000,0.200,0.200
479,finland,2017,0,0,0,1,18,,Topi Jaakola,33,P,10,1,0,1,2,-1,0,0,0,0.100,0.000,0.100
480,finland,2017,0,0,0,1,19,,Joonas Järvinen,28,P,6,0,1,1,10,0,0,0,0,0.000,0.167,0.167
481,finland,2017,0,0,0,1,20,,Lasse Kukkonen,35,P,8,0,0,0,12,-1,0,0,0,0.000,0.000,0.000
482,finland,2017,0,0,0,1,21,,Miro Aaltonen,23,H,8,0,0,0,2,-8,0,0,0,0.000,0.000,0.000
483,finland,2017,0,0,0,1,22,,Jesse Puljujärvi,18,H,8,0,0,0,4,0,0,0,0,0.000,0.000,0.000
484,finland,2017,0,0,0,1,23,,Harri Säteri,27,M,6,0,0,0,0,,0,0,0,0.000,0.000,0.000
485,finland,2017,0,0,0,1,24,,Joonas Korpisalo,23,M,6,0,0,0,0,,0,0,0,0.000,0.000,0.000
486,finland,2016,0,0,1,0,1,,Patrik Laine,18,H,10,7,5,12,4,4,3,0,1,0.700,0.500,1.200
487,finland,2016,0,0,1,0,2,,Mikael Granlund,24,H,10,4,8,12,2,6,1,0,0,0.400,0.800,1.200
488,finland,2016,0,0,1,0,3,,Mikko Koivu,33,H,10,4,6,10,12,8,1,0,1,0.400,0.600,1.000
489,finland,2016,0,0,1,0,4,,Jussi Jokinen,33,H,10,3,7,10,2,5,1,0,1,0.300,0.700,1.000
490,finland,2016,0,0,1,0,5,,Aleksander Barkov,20,H,9,3,6,9,2,3,1,0,1,0.333,0.667,1.000
491,finland,2016,0,0,1,0,6,,Leo Komarov,29,H,10,3,4,7,8,6,2,0,2,0.300,0.400,0.700
492,finland,2016,0,0,1,0,7,,Sebastian Aho,18,H,10,3,4,7,4,4,2,0,0,0.300,0.400,0.700
493,finland,2016,0,0,1,0,8,,Jarno Koskiranta,29,H,10,3,1,4,0,3,0,0,1,0.300,0.100,0.400
494,finland,2016,0,0,1,0,9,,Mika Pyörälä,34,H,10,1,3,4,0,3,0,0,0,0.100,0.300,0.400
495,finland,2016,0,0,1,0,10,,Esa Lindell,21,P,10,1,3,4,0,6,1,0,0,0.100,0.300,0.400
496,finland,2016,0,0,1,0,11,,Juuso Hietanen,30,P,10,0,4,4,6,6,0,0,0,0.000,0.400,0.400
497,finland,2016,0,0,1,0,12,,Antti Pihlström,31,H,10,3,0,3,12,3,0,0,0,0.300,0.000,0.300
498,finland,2016,0,0,1,0,13,,Atte Ohtamaa,28,P,10,1,1,2,0,6,0,0,1,0.100,0.100,0.200
499,finland,2016,0,0,1,0,14,,Topi Jaakola,32,P,10,0,2,2,0,5,0,0,0,0.000,0.200,0.200
500,finland,2016,0,0,1,0,15,,Tomi Sallinen,27,H,10,0,2,2,0,3,0,0,0,0.000,0.200,0.200
501,finland,2016,0,0,1,0,16,,Ville Pokka,21,P,10,0,2,2,0,5,0,0,0,0.000,0.200,0.200
502,finland,2016,0,0,1,0,17,,Teemu Pulkkinen,24,H,8,0,2,2,2,2,0,0,0,0.000,0.250,0.250
503,finland,2016,0,0,1,0,18,,Tommi Kivistö,24,P,6,1,0,1,0,4,0,0,1,0.167,0.000,0.167
504,finland,2016,0,0,1,0,19,,Anssi Salmela,31,P,5,0,1,1,2,6,0,0,0,0.000,0.200,0.200
505,finland,2016,0,0,1,0,20,,Mikko Rantanen,19,H,5,0,1,1,2,1,0,0,0,0.000,0.200,0.200
506,finland,2016,0,0,1,0,21,,Mikko Koskinen,27,M,8,0,0,0,2,,0,0,0,0.000,0.000,0.000
507,finland,2016,0,0,1,0,22,,Lasse Kukkonen,34,P,6,0,0,0,0,0,0,0,0,0.000,0.000,0.000
508,finland,2016,0,0,1,0,23,,Jani Lajunen,25,H,6,0,0,0,2,0,0,0,0,0.000,0.000,0.000
509,finland,2016,0,0,1,0,24,,Juuse Saros,21,M,2,0,0,0,0,,0,0,0,0.000,0.000,0.000
510,finland,2015,0,0,0,1,1,,Jussi Jokinen,32,H,8,3,8,11,0,3,0,0,1,0.375,1.000,1.375
511,finland,2015,0,0,0,1,2,,Joonas Kemppainen,27,H,8,3,6,9,0,2,3,0,0,0.375,0.750,1.125
512,finland,2015,0,0,0,1,3,,Joonas Donskoi,23,H,8,5,3,8,0,4,1,0,3,0.625,0.375,1.000
513,finland,2015,0,0,0,1,4,,Aleksander Barkov,19,H,8,4,3,7,4,3,1,0,0,0.500,0.375,0.875
514,finland,2015,0,0,0,1,5,,Esa Lindell,20,P,8,1,5,6,0,5,1,0,1,0.125,0.625,0.750
515,finland,2015,0,0,0,1,6,,Janne Pesonen,32,H,8,1,4,5,2,3,0,0,0,0.125,0.500,0.625
516,finland,2015,0,0,0,1,7,,Juhamatti Aaltonen,29,H,8,1,3,4,2,1,0,0,0,0.125,0.375,0.500
517,finland,2015,0,0,0,1,8,,Leo Komarov,28,H,7,2,1,3,29,2,0,0,1,0.286,0.143,0.429
518,finland,2015,0,0,0,1,9,,Jyrki Jokipakka,23,P,8,2,0,2,2,2,0,0,0,0.250,0.000,0.250
